Category,Subcategory,Unique ID,SKU,EANUPC,Brand,Manufacturer,Product Title,Product Description,Image Url,Low Res Image URL,Product Url,MPN,Stock Quantity,Stock Availability,Price,Shipping Cost,Condition,Size,Material,Colour,Promo,R.R.P,timer_ends,Product Collection,sale_price,sale_price_effective_date,minimum_delivery_time_in_days,maximum_delivery_time_in_days,eco_participation
Storage,Media Units,AVUMCL006WHI-UK,AVUMCL006WHI-UK,,Made.com,Made.com,Marcell Media Unit, White,Marcell Media Unit, White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_white_media_unit_product_pl.jpg,http://www.made.com/marcell-media-unit-white,AVUMCL006WHI-UK,27.0000,In Stock,279.00,29.95,New,,,Whites,,550.00,2015-03-08 23:59:00,Marcell Collection,,,7,9,MARCELL,A media unit, in white,,Marcell Media Unit, White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 1 week£29.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H43 x W120 x D42cm<br/>Packaging Dimensions: 54 x 61 x 141cm<br/><br/><b>Product Details</b><br/>Instructions Included: Yes<br/>Special Features: Aluminium handles<br/>Finish: Gloss<br/>Legs Finish: Lacqured steel<br/>Material: Aluminium&#44; Engineered wood, Steel<br/>Weight: 33kg<br/>SKU: AVUMCL006WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb2_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb3_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb4_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb5_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb6_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/m/a/marcell_media_unit_white_lb7_1.jpg
Beds,Single Beds ,BEDGRT001WHI-UK,BEDGRT001WHI-UK,,Made.com,Made.com,Cara Bunk Bed, White,Cara Bunk Bed, White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb1_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/g/r/greta_bunk_bed_white_pl.jpg,http://www.made.com/cara-bunk-bed-white,BEDGRT001WHI-UK,20.0000,In Stock,549.00,39.95,New,,,Whites,,795.00,2015-03-08 23:59:00,,,,28,42,CARA,A bunk bed, in white,,Cara Bunk Bed, White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£39.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H167 x W99 x D203cm<br/>Packaging Dimensions: Box 1: 108 x 84 x 17.5cm.Box 2: 99 x 64 x 12cm.Box 3 108.5 x 94 x 10.8cm.Box 4: 207 x 54 x 12.5cm.Box 5: 204.5	x 54 x 13cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 108kg<br/>Child Age Guide: 6-12 years old<br/>SKU: BEDGRT001WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb1_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb2_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb3_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb4_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb5_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb6_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb7_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_white_lb8_1.jpg
Beds,Single Beds ,BEDGRT002WHI-UK,BEDGRT002WHI-UK,,Made.com,Made.com,Cara Single Bed, White,Cara Single Bed, White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_side_pl.jpg,http://www.made.com/cara-single-bed-white,BEDGRT002WHI-UK,20.0000,In Stock,299.00,29.95,New,,,Whites,,420.00,2015-03-08 23:59:00,,,,28,42,CARA,A single bed, in white,,Cara Single Bed, White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£29.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H79 x W99.4 x D203.2cm<br/>Packaging Dimensions: Box 1: 108 x 91 x 15.8cm.Box 2: 203.7 x 53.4 x 13cm.Box 3: 101.9 x 28	 x 7.5cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 53.5kg<br/>Child Age Guide: 5-12 years old<br/>SKU: BEDGRT002WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb7.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_white_lb8.jpg
Beds,Single Beds ,BEDGRT008GRY-UK,BEDGRT008GRY-UK,,Made.com,Made.com,Cara Bunk Bed, Grey,Cara Bunk Bed, Grey,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/g/r/greta_bunk_bed_grey_pl.jpg,http://www.made.com/cara-bunk-bed-grey,BEDGRT008GRY-UK,14.0000,In Stock,549.00,39.95,New,,,Greys,,795.00,2015-03-08 23:59:00,,,,28,42,CARA,A bunk bed, in grey,,Cara Bunk Bed, Grey<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£39.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H167 x W99 x D203cm<br/>Packaging Dimensions: Box 1: 108 x 84 x 17.5cm.Box 2: 99 x 64 x 12cm.Box 3 108.5 x 94 x 10.8cm.Box 4: 207 x 54 x 12.5cm.Box 5: 204.5	x 54 x 13cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 108kg<br/>Child Age Guide: 6-12 years old<br/>SKU: BEDGRT008GRY-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb7.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_bunk_bed_grey_lb8.jpg
Beds,Single Beds ,BEDGRT009GRY-UK,BEDGRT009GRY-UK,,Made.com,Made.com,Cara Single Bed, Grey,Cara Single Bed, Grey,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_side_pl.jpg,http://www.made.com/cara-single-bed-grey,BEDGRT009GRY-UK,13.0000,In Stock,299.00,29.95,New,,,Greys,,420.00,2015-03-08 23:59:00,,,,28,42,CARA,A single bed, in grey,,Cara Single Bed, Grey<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£29.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H79 x W99.4 x D203.2cm<br/>Packaging Dimensions: Box 1: 108 x 91 x 15.8cm.Box 2: 203.7 x 53.4 x 13cm.Box 3: 101.9 x 28	 x 7.5cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 53.5kg<br/>Child Age Guide: 5-12 years old<br/>SKU: BEDGRT009GRY-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb7.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/c/a/cara_single_bed_grey_lb8.jpg
Beds,Single Beds ,BEDLNU001WHI-UK,BEDLNU001WHI-UK,,Made.com,Made.com,Linus Bunk Bed, Pine and White,Linus Bunk Bed, Pine and White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_hbunk_bed_pl.jpg,http://www.made.com/linus-bunk-bed-pine-and-white,BEDLNU001WHI-UK,31.0000,In Stock,499.00,39.95,New,,,,,1250.00,2015-03-08 23:59:00,,,,28,42,LINUS,A bunk bed, in pine and white,,Linus Bunk Bed, Pine and White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£39.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H162.5 x W198.6 x D103.4cm<br/>Packaging Dimensions: Box 1: 113.3 x 57 x 18cm.Box 2 :102.6 x 74.2 x 10.2cm.Box 3: 208.3 x 55.1 x 9.6cm.Box 4: 188.3	x 38.6 x 13cm.Box 5: 103.9	x 32 x 17.1cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 95.8kg<br/>Child Age Guide: 6-12 years old<br/>SKU: BEDLNU001WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb2_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb7.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linas_bunk_bed_lb9.jpg
Beds,Single Beds ,BEDLNU002WHI-UK,BEDLNU002WHI-UK,,Made.com,Made.com,Linus Single Bed, Pine and White,Linus Single Bed, Pine and White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_side_pl.jpg,http://www.made.com/linus-single-bed-pine-and-white,BEDLNU002WHI-UK,32.0000,In Stock,249.00,14.95,New,,,,,595.00,2015-03-08 23:59:00,,,,28,42,LINUS,A single bed, in pine and white,,Linus Single Bed, Pine and White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£14.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H94 x W198.6 x D99cm<br/>Packaging Dimensions: Box 1: 104 x 73 x 11.6cm.Box 2: 188 x 25 x 13.5cm.Box 3: 103 x 28 x 7.5cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine, Poplar<br/>Weight: 32kg<br/>Child Age Guide: 5-12 years old<br/>SKU: BEDLNU002WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_lb8.jpg
Beds,Single Beds ,BEDLNU003WHI-UK,BEDLNU003WHI-UK,,Made.com,Made.com,Linus High Bed, Pine and White,Linus High Bed, Pine and White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_high_bed_pl.jpg,http://www.made.com/linus-high-bed-pine-and-white,BEDLNU003WHI-UK,38.0000,In Stock,499.00,39.95,New,,,,,995.00,2015-03-08 23:59:00,,,,28,42,LINUS,A high bed with storage, in pine and white,,Linus High Bed, Pine and White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£39.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H111 x W198.6 x D109.8cm<br/>Packaging Dimensions: Box 1: 114.1 x 63.7 x 17cm.Box 2: 188.3	x 35.6 x 13cm.Box 3: 208.3 x 55 x 9.6cm.Box 4: 99.6 x 55.7 x 10.3cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 27kg<br/>Child Age Guide: 6-12 years old<br/>SKU: BEDLNU003WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb8.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_sleeper_high_bed_trundle_lb9.jpg
Beds,Single Beds ,BEDLNU005WHI-UK,BEDLNU005WHI-UK,,Made.com,Made.com,Linus Single Trundle, White,Linus Single Trundle, Pine and White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb1_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_trundle_pl.jpg,http://www.made.com/linus-single-trundle-white,BEDLNU005WHI-UK,38.0000,In Stock,199.00,14.95,New,,,Whites,,325.00,2015-03-08 23:59:00,,,,28,42,LINUS,A trundle bed, in white,,Linus Single Trundle, Pine and White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 5 - 6 weeks£14.95<br/><br/><b>Dimensions</b><br/>General Dimensions: H29.5 x W97 x D187cm<br/>Packaging Dimensions: Box 1: 106.8 x 46.4 x 13.3cm.Box 2: 198.3 x 37.1 x 12.1cm.<br/><br/><b>Product Details</b><br/>Bedding Size: 135 x 200cmPillowcase Size - 50 x 75cm<br/>Assembly: Full assembly required<br/>Instructions Included: Yes<br/>Material: Engineered wood, Pine<br/>Weight: 24kg<br/>Child Age Guide: 5-12 years old<br/>SKU: BEDLNU005WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb1_1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/l/i/linus_single_bed_trundle_lb8.jpg
Tables,Coffee Tables,CTBEDE011WHI-UK,CTBEDE011WHI-UK,,Made.com,Made.com,Edelweiss Coffee Table, Ash and White,Edelweiss Coffee Table, Ash and White,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_pl.jpg,http://www.made.com/edelweiss-coffee-table-ash-and-white,CTBEDE011WHI-UK,50.0000,In Stock,89.00,5.95,New,,,,,529.00,2015-03-08 23:59:00,Edelweiss Collection,,,84,98,EDELWEISS,A coffee table, in ash and white,,Edelweiss Coffee Table, Ash and White<br/><br/><b>Delivery and returns</b><br/>Get this dispatched: Within 12 - 14 weeks£5.95<br/><br/><b>Dimensions</b><br/>General Dimensions: Diameter 70 x H45cm<br/>Packaging Dimensions: 81 x 81 x 10.5cm<br/><br/><b>Product Details</b><br/>Instructions Included: Yes<br/>Finish: Clear lacquer<br/>Legs Finish: Clear lacquer - solid ash<br/>Material: Ash Veneer, Engineered wood, Metal, Solid Ash<br/>Weight: 8kg<br/>SKU: CTBEDE011WHI-UK,http://www.madestatic.com/media/catalog/product/cache/1/replacement_main_image/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb1.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb2.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb3.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb4.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb5.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb6.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb7.jpg,http://www.madestatic.com/media/catalog/product/cache/1/gallery/2889x1500/9df78eab33525d08d6e5fb8d27136e95/e/d/edelweiss_coffee_table_ash_and_white_lb9.jpg
